orden_id,cliente_id,fecha,canal,moneda,total
f3d8abc2-36e1-4d31-b8b3-65473cc23cbc,7beea72b-aeac-42ed-8382-2102e9b95b5f,2025-01-31T02:55:39,WEB,USD,258.75
2904f7dd-6ade-4e5b-93a6-e981b487d614,6ee96819-cf2e-4a92-bf95-5c0f6907a52c,2025-06-26T07:47:27,PARTNER,CRC,620710.57
85960667-ed39-4929-9ccc-9dccfb55b3b0,e8b0328e-2931-4e85-ba65-6f051cc3a685,2024-04-29T16:25:00,WEB,USD,1708.91
ad6efdbf-007d-4ad4-ac80-2580c5e54f89,7beea72b-aeac-42ed-8382-2102e9b95b5f,2024-08-11T02:21:13,APP,USD,978.35
db409800-b8e7-42dd-9e91-875d78fb61cd,287f2edd-0187-4533-a015-66481636786f,2023-03-30T00:50:17,PARTNER,USD,2014.71
288a4722-f94b-48d5-a615-2c2816999026,995070cb-5151-4f50-90bd-79f8393bcbf5,2024-05-02T05:38:50,PARTNER,USD,47.95
0fa795d0-c18d-4171-b85c-b82f29c264b5,a9bb2d34-a467-4cf0-ad98-2765776c6a52,2023-02-02T02:24:38,WEB,CRC,186334.25
5eadbeaf-5a14-4bcf-9101-3a864b29d02f,225fe569-c745-4718-8912-6ed0e5e76b89,2025-01-05T13:30:00,PARTNER,CRC,732952.85
630f94fc-a0a9-4ab8-a999-0de4722ccc51,0fcac9fa-ddb5-4ea4-91a9-cd7393148c21,2024-03-18T18:46:17,WEB,CRC,843299.73
6422e84b-64d4-4689-b43a-40ed75053f44,f3d37e2b-e06e-4f8c-ae39-05e2af314121,2025-01-20T14:12:05,PARTNER,USD,1040.65
e0396b02-b41e-49c3-baf8-0044dc79a665,74a61c1b-066e-4262-ae5b-a0b3a1f1f970,2023-10-27T09:07:31,PARTNER,CRC,774401.32
b16c4528-3394-4d04-af14-2875d84e0549,74a61c1b-066e-4262-ae5b-a0b3a1f1f970,2023-04-11T03:16:40,APP,CRC,325167.09
6c8df24e-d7f0-40df-bf2c-83eb0b12785a,28f2fa5e-2525-4a9e-bb70-27cb40c19da6,2024-08-20T05:23:09,APP,CRC,629151.92
7b2c0480-7e32-40a7-9e0d-4f0c65e29d79,d7c71662-a28c-4f5e-a84b-044bcc3c88cc,2023-02-27T06:07:04,APP,USD,528.76
91aa6d32-1a50-4c83-9689-728f67144f99,50144b1a-0220-48ee-b748-dca29145e180,2024-02-14T02:11:50,PARTNER,CRC,554293.48
5bd5dff7-b574-46b4-abbf-bd5c946f9ec6,dca7f43f-e4d9-45fa-a826-50837bbfbcb0,2024-05-17T21:19:47,PARTNER,CRC,276045.81
9f98876b-0aa8-4cce-8ef4-6365c6380762,b04d11ec-63dd-4382-93ef-2128d345623a,2024-04-14T16:09:06,APP,USD,910.79
d999f4d1-99c0-4f91-b04a-54b28b3e75aa,0f3f1577-5ad8-419c-a213-cb32fc4ca7f5,2025-04-26T04:11:49,PARTNER,CRC,864610.06
852cedf6-0c31-4da8-86c4-2cc8f65ca2ea,988fcc67-1991-4b26-963f-d534b82d5cb3,2023-12-10T12:26:20,APP,USD,1882.6
5e91b7f4-166b-4b70-920c-4a3aba3d3f55,74590d0f-aaea-4ae5-aba5-a052eca26444,2023-01-10T02:53:21,WEB,USD,2356.1
0e20cf11-98a3-4025-b6e0-a96cf3d14b45,2945fc5c-5cc4-42ff-8510-0c67a4bba020,2024-11-24T02:57:28,PARTNER,CRC,409806.14
36aff2c0-f57b-4f5d-be02-2e1600144a26,730f5ebc-8011-4b74-8e38-51d285f406ff,2023-09-09T22:37:18,APP,CRC,995221.38
d91bff5e-a353-45ae-b57c-7b6bb74f1f1b,7ec185a9-0fc2-4f52-a781-77e6595ee968,2023-10-19T04:15:52,PARTNER,CRC,25264.28
a7bd024c-05f4-4b16-a4a3-af11b23f6984,20653a38-2e54-4492-8214-bf9078f8e8af,2023-06-19T14:23:09,APP,CRC,879674.18
f1e364a1-8395-46ab-90fe-ee9457d532d0,dca7f43f-e4d9-45fa-a826-50837bbfbcb0,2024-02-07T04:43:22,PARTNER,USD,713.48
8ed4363c-cd0f-4493-aa75-0483fe779fcd,8e0a0037-f7fd-4668-a6b8-f296a297e092,2023-01-12T06:04:12,APP,CRC,807073.49
c0992b6d-9f4c-4b24-ab6e-883f23b6a8eb,5bb71bd2-ccc5-4f02-af1f-5a61f1069392,2024-11-23T14:00:33,WEB,USD,1842.8
395ff3ad-0bba-487c-9faa-0a6daca847f5,57b5cb4c-9357-442f-b939-6152da7efe9b,2025-04-11T16:44:50,PARTNER,USD,141.02
23539c8d-c7df-478a-b011-063ec9ceca86,5bf3115e-1ae4-42e3-93cd-9abaec808fb8,2024-12-07T07:59:57,PARTNER,USD,367.46
3085c77a-1a0a-4fbc-999e-1f584d2c4dfb,8f0d83e6-561f-492d-b1ec-d97a940370f3,2023-04-29T12:31:27,APP,CRC,227919.15
d2202ed2-db9b-47f6-a41d-51948a042b57,70d77284-7f07-4f88-8193-9246941e1f10,2023-09-05T01:08:12,PARTNER,USD,334.95
2cef3ba7-7bd8-4b6d-9236-d54d5a122209,59cbc518-ea5b-4118-b874-65b8ce778754,2023-05-18T18:49:23,APP,CRC,443918.97
3afffd36-583d-4a61-b0cd-61772826aec5,6588fba3-d095-4c8a-9da4-3d66fc5f5647,2023-01-26T16:44:07,APP,USD,1077.92
7d416f05-afa3-4536-b94d-554d4647444a,890761bb-7039-4052-bb88-2d946eb03f3d,2023-01-28T12:23:22,PARTNER,CRC,1800640.01
10c1fc32-7c84-4288-aa07-1956f05d43d7,bd7fb35e-4f9c-4028-b818-84b65697546b,2024-06-12T13:13:18,PARTNER,USD,503.79
5e770bc1-7541-4983-a68d-f0b7bd215ba6,6a0b7c50-b007-4963-b749-44b8614cfb99,2024-08-05T10:35:44,APP,USD,1157.57
f53f6fc8-a592-4ff7-963d-9c15eb58bb1e,016f5678-2e9c-471d-b597-35c43d2d84a3,2023-06-24T07:33:46,APP,USD,1134.79
0bcedbdd-4c0c-4a9f-9ab3-3ec60eaaa22b,31563c44-419a-40c1-a366-243655d6bac4,2024-05-11T20:36:31,APP,CRC,131767.95
e885f30a-2d44-4b44-b9d1-60f3484c37f8,c2078238-f805-4b09-8d00-03006a29de36,2023-01-31T17:56:25,APP,CRC,523714.01
47387a8a-8d11-4c39-9364-633b1ccee784,cf1e6275-9dd0-4222-b1ad-4778bf2764f1,2024-02-06T04:04:14,WEB,CRC,725782.25
fa654839-a589-4c68-9f21-f4f738525b3e,8b3e7b77-fd8e-4e3a-9ebe-f944b82bb118,2023-06-13T03:55:59,APP,CRC,22731.87
ee5209d5-0266-43d6-b1f9-946dccefa676,ff65c3fe-8e67-4171-bc2f-17e5afc39cf0,2024-04-29T12:53:16,APP,USD,3467.98
440082f9-3b24-4ea8-89b6-0e21ab3630d9,e43a004f-03cf-42a1-985c-12c88fc56194,2023-02-19T09:35:03,APP,USD,544.0
38b81a11-4eba-44e9-99d3-b5a48748f7eb,6b5ff6a1-40ab-4ae9-8a6c-22f06fa0f83b,2023-07-13T01:28:17,APP,CRC,600689.3
85c68d9f-0492-4a1c-9eb8-086765427c3f,81c198f8-a323-462e-8735-a108f0ee1023,2023-02-08T10:12:07,APP,USD,1940.08
9dc469c6-a407-4792-a955-f8f38c7f0e16,8e0ed85d-18c1-4bbe-9575-b6de43bd857a,2023-08-16T23:36:46,APP,USD,1566.45
c420d102-91c7-4ce2-944d-ca78b05063e6,45b13541-dd4e-4298-8588-95e3f635e03a,2023-10-01T08:25:33,APP,USD,2298.83
d901b986-174f-4e4a-9471-3ffd6db5732f,da019cb8-f93e-4557-8df4-944c1fd7a22e,2024-07-13T17:43:18,WEB,CRC,229796.95
b9694253-145a-4a6f-a841-0569028380c9,73d6a20e-a166-45da-8b2c-67f46dd8e9b3,2025-01-02T00:48:27,APP,CRC,422351.13
55cfb6ac-5837-49aa-abb3-728410378b67,03a16f19-fc1d-4f71-8628-19584b389845,2023-10-31T20:00:43,APP,USD,721.59
3d329e13-e6fa-473c-a89b-52de066d2561,e43e8f6c-fef0-48e1-919e-bfcc6d2f7fbe,2023-12-09T09:00:49,WEB,CRC,1804093.5
0b5d6da7-1dd3-4543-94ea-c0202a80eec5,c8a847a4-2a53-4370-bacb-2d8280e5f941,2024-02-11T05:50:39,WEB,USD,1896.85
95085d08-dc35-4ef2-b5e5-e6493e53e1c7,85abf935-c817-4f77-8c97-25ec58ddf275,2024-09-16T23:12:31,WEB,USD,472.56
85de8055-5d1d-464f-87ec-5b8d49f8d4e3,2a8963c3-7c05-4039-8a70-c4a623c3a54e,2023-06-28T15:23:31,WEB,CRC,1272263.54
4c0bbe31-b042-4689-8b87-5f44e7ce7d56,d74ccae6-6edc-4a6f-bf33-0eebe311ef56,2023-02-07T00:33:56,PARTNER,CRC,1113263.53
5fe5f03e-ca0c-41dd-8afb-4ff273b32e34,25923535-8103-4362-aea4-3645013474a7,2025-06-04T18:05:15,APP,USD,814.14
cc914893-363a-4661-af2e-ba8dc2ea3a25,25923535-8103-4362-aea4-3645013474a7,2024-06-09T03:00:45,APP,CRC,421527.56
875c4bb9-7d15-47b9-b99b-95701dcedbc7,0fcac9fa-ddb5-4ea4-91a9-cd7393148c21,2024-04-03T13:38:09,WEB,USD,548.49
2a381ddd-5dc1-4f4d-937a-84bc1483d3c4,3f3d6ee0-3dd5-43f8-aac7-7e26868a82c4,2023-10-09T22:05:00,PARTNER,USD,533.61
1586a0c3-f8f3-45de-ad17-5e66733ef61c,5825b7c8-665f-4dec-8d5d-c97c48df2eb2,2023-06-08T07:23:32,WEB,USD,2818.19
052a20eb-ecc4-4090-8e8f-7b92bbbdedd1,0bd0973e-d93c-4db4-8c48-01a65324f95c,2024-05-10T14:29:22,PARTNER,CRC,919654.17
390bcffa-ffee-42a7-a64b-44f4cfd286b1,8f9b62f1-8430-47ec-b80d-dbce47cd923c,2024-03-27T08:06:30,APP,CRC,418816.76
2a6fad75-9ba7-4a08-9148-84ea7962b6a1,730f5ebc-8011-4b74-8e38-51d285f406ff,2025-05-04T06:42:49,WEB,USD,1748.41
4bd3a16a-b44c-442d-9fe5-b4393cfa0669,3fa722c2-d135-4794-993e-1f8736a97fef,2023-04-16T22:29:57,PARTNER,CRC,929281.94
6b52f5a6-2916-40f0-b447-d9fd98fe5c76,e235adcc-7ad9-4c3f-98cc-2b568847677b,2023-01-18T12:56:41,PARTNER,USD,695.32
5d008f67-59e9-458c-a443-3ecfc5e5e214,287f09d1-1fcc-4402-9f96-91ea2a86daba,2025-04-25T18:20:55,APP,CRC,399492.92
ec7d3682-c446-4955-a0fe-7ac761eb89b6,5fbab115-d3ad-4031-8276-82bf259715e2,2023-07-28T08:57:18,WEB,USD,1578.66
b3415618-11b4-4f19-ae81-e51e1479abb4,6b5ff6a1-40ab-4ae9-8a6c-22f06fa0f83b,2024-10-15T06:43:00,APP,USD,1328.48
f7ec9717-3b4e-4144-9fa7-17c668fdf142,3001ff18-7749-4035-bb73-82531f10874c,2023-07-11T17:24:27,WEB,CRC,1750299.25
e5a2c010-019d-4251-8375-5b9134ec158f,e8b0328e-2931-4e85-ba65-6f051cc3a685,2025-03-26T00:07:38,APP,USD,456.05
58b56cb3-7f3e-4914-81f6-4333e02357ef,d2128904-6c63-490a-9746-76b9cebb2221,2023-01-18T19:34:16,WEB,USD,540.84
31b9d0f3-1780-4c68-886e-e1ae9b7d69fe,373db639-2965-4a87-87d1-734c56e0c8fd,2024-10-19T01:38:12,APP,CRC,837853.72
5c2c8745-39ea-4aea-b883-f4c3093fcbe4,c07c45a1-b205-46b0-aa3b-f2ea40314367,2023-06-02T17:17:41,APP,CRC,1586839.21
41e4ca04-a5da-4a8b-bfe4-32483edd992a,35a13d75-93f0-4a33-887e-d4646fee90ec,2024-12-14T05:46:27,PARTNER,USD,531.52
7d0ba3bd-54a7-4a93-93c2-0a75dddbc55d,4aa2526a-c322-4122-8fc6-58e6afd0d337,2023-06-02T05:09:48,PARTNER,USD,1978.72
ed35fedf-2fd0-424e-9684-fc9e62da7849,ac7cdc13-c3be-4d41-85b5-85cf265ef940,2023-06-04T15:01:32,APP,USD,221.7
e8ffad62-5874-4e09-b1fc-be65f64d67cb,36c54841-fa0a-4fc2-8b6b-35e66079868a,2023-04-06T04:16:18,WEB,CRC,702197.32
7b759160-e071-4427-b090-a599ae9ac9f8,ded97f49-010d-49c6-a72f-5fd772b660a2,2023-01-30T00:23:53,WEB,CRC,623242.84
b7de64c1-268a-4b69-be71-5294dadfd1f0,995070cb-5151-4f50-90bd-79f8393bcbf5,2023-02-28T03:10:07,WEB,USD,1437.62
94c15493-dcb8-4465-a45d-f47ccd30ca01,58067d0a-6eed-4d0e-bb64-c3cf9e269151,2025-05-30T03:52:13,WEB,USD,1017.59
a7be9c88-e22e-4daf-935f-1456a90af678,2246c57a-5880-4905-a325-5df362c804ee,2025-06-20T18:23:16,WEB,USD,1306.45
3e6d0c27-60a8-4103-874d-371d413cda4f,9c9d49d2-07c8-4609-b4e6-f61f48a598ce,2024-05-09T17:58:22,PARTNER,USD,2020.55
23b00566-f42e-4a4a-b14f-8aa6779a6d15,7754b515-4a6d-4925-bd0b-656dd845ff22,2024-07-04T12:50:58,PARTNER,USD,49.26
c6424a65-8276-4e5e-b658-45cdacf63556,f1b00d08-ec23-475f-8205-c260e6e42d22,2023-09-07T07:11:53,PARTNER,USD,25.84
30680961-0f0b-406f-a58f-fa08c5707157,97f0e2fc-adee-4425-ad02-f1b45f599f58,2025-01-11T13:46:58,WEB,CRC,171894.02
1997cc38-0c81-46d5-a34d-4af6efd20146,c7dd74a5-a08f-4431-b22c-5855ead79ce9,2024-12-22T10:56:58,APP,USD,146.63
dfaace93-8c11-4467-8a17-56632f84575f,b16da8b8-a3c6-4bd2-a9a6-1c65b0660106,2023-09-03T08:24:32,APP,CRC,610274.68
4a91962d-20bb-4c84-8dc8-814b7282d272,552ac97c-b6c8-4df8-80fd-b0a1d3acf35d,2024-08-20T13:15:46,APP,USD,1940.02
01af98b9-758a-40b6-8402-d34f748d905b,0079b9d3-73c5-4911-8696-387bc6dd10a7,2024-03-16T07:25:27,APP,CRC,602126.83
96b787b2-dd5a-446c-a759-185ae75b30a3,94d617ec-d54b-464e-b75f-97a4c89a8a80,2024-02-15T05:51:32,WEB,USD,1958.72
9d408703-28cd-4471-afc7-3d7cfb414ff2,da019cb8-f93e-4557-8df4-944c1fd7a22e,2024-08-27T20:05:33,WEB,USD,573.49
879803d8-5f3d-44c2-af15-4925184ac2af,553d78ce-f34b-409b-9666-c8bfd7be9b10,2024-06-12T16:39:05,WEB,CRC,144706.14
9dc29195-34c2-44d4-9a8b-fa75e32dec29,029e13ab-89ee-47ae-8e40-0930bd292757,2023-06-26T09:53:53,PARTNER,USD,2388.26
d8615e84-cd37-4ac1-90be-e90569c86cdc,2af1596a-8d3b-4d93-a858-959e3d869535,2024-09-16T20:04:10,PARTNER,USD,1365.98
ee8f8e1b-da54-45cb-8314-bdb7d88cdd80,5cfb0d02-2710-4354-822b-ecb7d0d07943,2025-02-12T18:03:35,WEB,CRC,835765.74
f7bb34a5-bee3-4e14-bd74-876506c8a6f0,a32fc7a0-4ed5-4f98-9774-74af8b722879,2025-01-04T22:31:29,PARTNER,USD,469.4
4eabeacd-0ad2-427a-b04e-9c4e327fb913,aa4d7489-f42a-48f9-bc02-ffd1a4ec8e97,2023-06-16T11:57:28,WEB,USD,2190.86
baf23ced-4b69-4bbd-b7b7-f8570584c98e,14211f0e-e9c9-4448-8de6-de3a57f6e503,2025-03-01T00:24:20,WEB,CRC,1503009.02
5b5fdca4-9756-41cf-af7b-562c0687ec19,9474ccf1-a1f2-4922-a8d0-58962f431f1c,2023-08-14T04:13:25,WEB,USD,1777.17
189bcc3e-06aa-4701-a420-73c8b05f423f,c54ffd5f-9f5e-43e6-9197-93fdbf80fe13,2023-06-09T08:39:30,WEB,USD,475.56
7d82214b-4b41-406e-94da-9996871f25f5,82a763c3-c4ec-4563-b0cc-0841d2a61a13,2023-06-04T00:09:31,WEB,USD,1233.86
f93365fe-d475-49bf-a490-f2561c17a684,82a763c3-c4ec-4563-b0cc-0841d2a61a13,2023-07-31T15:04:49,WEB,CRC,251168.88
e95e4eff-2d27-4da0-bbcf-59c2e186571c,70db08a2-2078-4a68-8881-fd1b3b034a4c,2024-04-23T06:44:58,PARTNER,CRC,92895.4
ece61a78-89c0-4379-b7c4-c33e54b279f9,3a9ba925-9c62-4d4b-813d-d0f11ca3be6a,2024-11-05T10:06:17,WEB,USD,1054.97
35e7e94f-01c4-4f6e-a0ba-7945208db032,ad45270a-3d96-4795-a1ca-6138b9a890b5,2024-09-13T22:32:10,PARTNER,USD,2106.89
5da4fa14-34fc-447e-8578-2b8cfe7a4dae,728ca9ed-3bac-4326-9334-6063010f8bff,2024-02-02T12:15:54,PARTNER,USD,2395.4
18142519-e180-4aa7-b9ca-bbb453d2da6f,34bc509c-dbd4-4e9e-91ec-18eaddf8dd21,2023-10-31T11:12:37,WEB,CRC,335253.78
0c34250e-b88e-4992-bd66-9cb1d0350c19,50144b1a-0220-48ee-b748-dca29145e180,2023-07-07T19:42:19,WEB,USD,222.8
b0e68b56-7cb0-4e89-9857-984fd7bc051b,d2128904-6c63-490a-9746-76b9cebb2221,2025-04-05T15:18:00,APP,CRC,446554.92
6603e1c9-56de-4f88-ad56-c88670ce245c,73556a16-0960-42ae-8fff-5ae6c0f09fab,2023-09-06T06:02:31,APP,CRC,597576.92
c255dba8-3433-4e9a-9d2a-ab0453fa2a3f,63db9ee9-6c8e-461b-ae2d-c3caf850eb24,2023-04-10T15:06:38,WEB,CRC,180416.0
5fe510d4-73d9-45ac-8320-7a60e33edfe5,06b5b778-4c1b-47db-9759-fe8742026133,2025-03-03T11:51:39,APP,CRC,580043.85
a0079c72-6018-43ba-959e-d9a5420a45ef,53166113-3d93-40ec-8249-5c726c1633cc,2023-09-07T17:33:47,APP,USD,1995.3
77684120-e548-463f-9313-4940997104b7,c7dd74a5-a08f-4431-b22c-5855ead79ce9,2023-11-03T13:37:47,PARTNER,CRC,473245.08
08746ec0-5873-4a2d-b4db-96a5a1b135fb,8fa1d89e-2e52-4744-a3b5-c80c4458cdc3,2023-02-27T04:07:12,APP,USD,2259.46
069eeaff-5912-45de-8001-1f9fb07c462f,5bf3115e-1ae4-42e3-93cd-9abaec808fb8,2025-03-09T02:27:44,WEB,USD,1956.42
9b183dfd-f11f-4d76-8d5b-085c7f15fa1e,74a61c1b-066e-4262-ae5b-a0b3a1f1f970,2024-06-22T10:51:37,WEB,CRC,34936.44
3e84d652-e1e7-48d5-8e75-90d52ca600af,b61f3456-320e-4401-ab26-da03b91d63f9,2023-04-17T07:03:44,APP,CRC,744927.55
9abcee3a-285b-44ae-adff-4c78714d48d0,078e9e75-18ce-44cd-a257-5df5894f265f,2023-11-03T11:04:46,WEB,CRC,281188.02
d85d898d-93a5-4c11-a42f-afbcee3672ad,8ca01d59-f56f-48a6-a3d6-28af3eba6586,2024-10-09T06:22:45,APP,USD,1972.97
87366d7d-9ddd-4561-9601-62c61d6a30d5,bf00af16-fa50-45de-b5b3-632e27a2c308,2023-06-13T02:39:11,WEB,USD,1953.23
28d0f92e-a626-42a8-b97e-16c340a65f32,74590d0f-aaea-4ae5-aba5-a052eca26444,2024-12-20T09:10:02,APP,CRC,124451.94
ac007f20-f2e5-4d26-8bb7-186239875d51,f4b3308d-4812-485f-8d27-506fa487cb39,2025-03-21T17:17:00,APP,USD,1348.68
dfbdd988-c302-4eaa-8788-5caf2e4c2748,dd14d00d-f5cf-4254-933f-8ea5391cf45b,2024-12-18T16:52:44,APP,USD,2023.32
567da0d4-d8ef-499a-8768-d9323b007ef2,6228d939-cfec-4401-91b4-ada515f84231,2025-03-26T23:19:53,WEB,CRC,642672.07
53d86171-95b1-45a5-9ae1-07140e735efc,28f2fa5e-2525-4a9e-bb70-27cb40c19da6,2024-12-13T03:56:14,PARTNER,USD,860.25
220e032c-9b2e-4656-816f-5bc39d907cd6,5407d6bd-067e-4772-94e1-7db61432f78c,2024-12-27T01:56:08,WEB,USD,1865.3
1921a94c-e2d1-46b4-9228-9afece759703,988fcc67-1991-4b26-963f-d534b82d5cb3,2024-08-04T09:25:49,PARTNER,USD,1006.3
a196b91e-ccd8-403d-867b-e966007f0334,c8bfaec4-6a39-40bb-ae28-c177f175d476,2023-07-02T10:51:03,WEB,USD,1062.12
83104284-700d-4ea4-a024-c957d11b2636,f481ac91-cf47-4149-a312-dac82481b62a,2023-10-29T18:29:47,WEB,USD,799.65
3cbc7577-15d5-444c-bb8f-da3339745c57,a0ecbf71-3f1d-4c4c-8d24-af94d8b8c2d2,2025-05-08T08:43:24,PARTNER,USD,1688.54
8f1048d4-5d31-47be-ab0b-205902f7508e,fa6f55c5-a6b3-4db4-8251-b820d2156ee0,2024-10-21T12:32:32,WEB,CRC,1145546.38
e1ede994-c7cc-44bf-881c-914c4c94c5d2,bc19257a-3d40-4016-9833-42fa5bf03e55,2024-05-14T10:41:24,APP,USD,862.32
6b107420-ed6c-4f02-ac45-28476bb4c5f2,d208ca20-1376-40a8-a340-934af1d8fcfe,2024-10-31T18:08:16,PARTNER,CRC,925364.73
924872b6-d530-485b-93b6-fbd00f5d86e9,8e0a0037-f7fd-4668-a6b8-f296a297e092,2025-05-22T12:52:28,APP,CRC,636294.7
a47845c4-9f1e-4341-bcae-5ff59eb76c0c,c9d719fe-d3ab-41c2-a8bd-296e44276b97,2023-08-22T12:49:41,APP,CRC,1155710.92
eeabc349-2110-42f2-87e1-777a626f07c3,1a5610ae-384a-4bd4-87da-444f56917ffd,2023-11-19T15:06:16,PARTNER,CRC,647005.65
9a636405-9cd8-43e3-bb07-6e0ee290b024,fcda06e8-972c-4b45-8992-d5657bc86f72,2025-06-25T12:53:22,PARTNER,CRC,1110506.95
066ac6b8-9c00-4e25-ba07-09898486624d,13dccb1a-4c54-4133-88d3-26bcc90faad2,2025-01-20T23:11:12,APP,CRC,679674.06
eada78a5-40e8-446e-a137-39672fab344b,6d22c1a5-15e8-404f-97ee-bdb6a26d37da,2023-10-07T00:50:09,APP,CRC,2257611.58
e6cc1c6b-8866-4a36-9c87-d0b1ebe6efe4,d453c761-ce14-47af-bac1-1a43a6dadd4e,2023-06-17T09:01:07,PARTNER,CRC,993581.98
175f8f5c-1e13-4e87-9591-f3f3a14a9119,7930d979-b2d6-4ece-a2a2-6d95f88f1d91,2023-04-30T00:13:22,PARTNER,CRC,964996.75
7c2bd1be-56b2-4f94-a926-785ac49f1412,720f138b-a4b4-4ee2-a930-e5a2b94d10a6,2023-07-18T12:39:22,APP,USD,1420.63
7df8734d-c7a9-449d-9b1b-63c6e5b784dc,0f3f1577-5ad8-419c-a213-cb32fc4ca7f5,2023-03-21T21:52:39,PARTNER,USD,400.44
0867b231-e7a4-486a-aa27-ce4b04e67427,74a61c1b-066e-4262-ae5b-a0b3a1f1f970,2023-07-27T10:03:39,WEB,CRC,506793.23
936fef3b-c0dd-465e-94bf-7fdf2723ea68,a25a4109-face-42fc-b3af-50e8a3e86455,2025-05-22T08:34:43,PARTNER,CRC,1740071.36
f5b600d0-f02b-4aaf-9153-47bfba5951ac,5bb71bd2-ccc5-4f02-af1f-5a61f1069392,2023-09-03T03:46:35,APP,CRC,284876.52
b8eade59-4dbc-466e-aec9-1336430c7b3c,5fbab115-d3ad-4031-8276-82bf259715e2,2025-02-08T01:51:24,PARTNER,USD,1669.7
