orden_id,cliente_id,fecha,canal,moneda,total
ORD000175,CL00492,2025-07-29T04:26:44,PARTNER,USD,2006.64
ORD000176,CL02187,2025-03-09T09:39:16,APP,CRC,1301017
ORD000177,CL02815,2025-10-17T19:44:01,WEB,CRC,1155882
ORD000178,CL00261,2025-09-23T10:52:34,TIENDA,USD,937.44
ORD000179,CL02488,2025-06-27T05:17:14,TELEFONO,CRC,309764
ORD000180,CL02969,2025-07-05T03:26:30,TELEFONO,USD,4264.12
ORD000181,CL00422,2025-01-23T20:54:16,TELEFONO,USD,878.35
ORD000182,CL00640,2025-02-26T20:19:02,TIENDA,USD,397.51
ORD000183,CL02121,2025-10-17T02:29:10,TIENDA,USD,1768.13
ORD000184,CL00604,2025-06-12T16:42:37,PARTNER,USD,4741.68
ORD000185,CL02808,2024-04-25T23:38:56,TIENDA,USD,1856.72
ORD000186,CL00064,2025-07-24T01:33:08,WEB,USD,4223.37
ORD000187,CL01336,2025-09-01T12:40:41,APP,CRC,743281
ORD000188,CL03014,2024-10-29T21:59:42,APP,CRC,1711597
ORD000189,CL00077,2025-08-22T02:59:09,APP,CRC,709126
ORD000190,CL01849,2025-02-18T22:03:15,TELEFONO,CRC,1677759
ORD000191,CL00173,2024-12-26T11:14:44,TIENDA,CRC,2336930
ORD000192,CL02240,2024-05-30T03:22:55,TELEFONO,CRC,1384934
ORD000193,CL00521,2024-08-24T13:02:24,TIENDA,CRC,528064
ORD000194,CL02731,2024-06-27T04:47:03,PARTNER,USD,5666.33
ORD000195,CL01708,2025-02-11T02:29:59,TELEFONO,CRC,881856
ORD000196,CL02417,2025-09-07T21:52:09,TELEFONO,USD,2000.81
ORD000197,CL02109,2025-04-20T22:31:28,TELEFONO,USD,1882.93
ORD000198,CL02152,2024-06-25T01:33:55,PARTNER,USD,201.46
ORD000199,CL02471,2025-06-24T23:12:48,TELEFONO,USD,616.28
ORD000200,CL00019,2024-03-09T09:19:03,TIENDA,CRC,302253
ORD000201,CL01165,2025-07-31T02:13:19,WEB,USD,991.91
ORD000202,CL02604,2025-07-10T15:08:02,TELEFONO,CRC,395445
ORD000203,CL01350,2025-09-27T22:41:09,WEB,USD,429.92
ORD000204,CL01985,2025-03-12T13:38:51,WEB,CRC,1166801
ORD000205,CL02699,2025-01-08T07:40:59,WEB,CRC,1889554
ORD000206,CL01016,2024-11-10T15:16:07,APP,CRC,1327516
ORD000207,CL01294,2025-02-18T03:00:03,TIENDA,CRC,1179708
ORD000208,CL00353,2025-08-12T21:11:02,APP,CRC,1517482
ORD000209,CL02998,2024-07-07T09:54:19,PARTNER,CRC,1422319
ORD000210,CL03072,2025-07-01T13:55:08,APP,CRC,1012412
ORD000211,CL01694,2024-11-25T02:49:48,TELEFONO,USD,4846.03
ORD000212,CL01422,2024-03-21T08:22:24,APP,CRC,160675
ORD000213,CL01451,2025-06-05T00:22:22,TELEFONO,USD,239.56
ORD000214,CL01068,2024-10-04T22:51:39,TIENDA,CRC,475705
ORD000215,CL01937,2024-01-03T01:18:00,TELEFONO,USD,82.53
ORD000216,CL01277,2024-04-30T17:17:01,APP,USD,2191.51
ORD000217,CL01568,2025-02-07T05:49:47,WEB,USD,5179.93
ORD000218,CL01318,2024-06-10T19:44:21,WEB,CRC,1086345
ORD000219,CL00542,2024-07-23T01:59:12,TELEFONO,CRC,723073
ORD000220,CL01997,2024-02-13T16:46:38,TELEFONO,CRC,127915
ORD000221,CL02784,2024-04-30T19:44:39,WEB,CRC,806706
ORD000222,CL01597,2025-01-22T03:06:21,TELEFONO,CRC,2105276
ORD000223,CL02688,2025-02-16T01:18:29,APP,USD,288.6
ORD000224,CL02461,2025-04-26T21:00:30,TIENDA,CRC,778002
ORD000225,CL02624,2024-07-20T02:28:48,WEB,CRC,1865976
ORD000226,CL00542,2025-02-21T05:15:20,TELEFONO,CRC,446720
ORD000227,CL00056,2024-05-21T23:24:04,TELEFONO,CRC,75978
ORD000228,CL01992,2025-07-22T14:00:13,TIENDA,CRC,90012
ORD000229,CL01612,2024-08-30T01:25:25,APP,CRC,96881
ORD000230,CL00530,2025-06-27T20:05:41,TIENDA,CRC,53573
ORD000231,CL00887,2025-08-23T01:37:07,APP,USD,690.49
ORD000232,CL00096,2025-09-14T08:21:10,APP,CRC,626164
ORD000233,CL01608,2024-02-12T01:39:45,TELEFONO,CRC,214464
ORD000234,CL01429,2025-05-19T09:42:20,PARTNER,CRC,1910766
ORD000235,CL00510,2025-07-24T00:40:35,WEB,CRC,856977
ORD000236,CL01631,2025-02-19T05:55:10,TELEFONO,CRC,1844943
ORD000237,CL00215,2024-11-18T22:26:24,WEB,USD,1499.58
ORD000238,CL00043,2024-10-30T14:55:40,APP,CRC,912966
ORD000239,CL00112,2024-03-13T11:12:43,WEB,USD,2126.61
ORD000240,CL01421,2025-06-23T14:36:03,PARTNER,USD,1185.99
ORD000241,CL01005,2025-08-27T10:19:28,TELEFONO,CRC,802515
ORD000242,CL02998,2025-01-09T06:06:43,PARTNER,CRC,4773906
ORD000243,CL03046,2024-11-03T22:25:37,APP,CRC,1833465
ORD000244,CL02028,2024-09-27T20:42:35,TIENDA,CRC,2229329
ORD000245,CL01087,2024-09-07T00:51:41,WEB,USD,1760.24
ORD000246,CL00991,2024-08-10T06:54:52,APP,CRC,1128276
ORD000247,CL01185,2024-09-22T01:11:55,TELEFONO,USD,1673.96
ORD000248,CL02432,2025-10-30T05:16:10,TIENDA,CRC,844395
ORD000249,CL02670,2024-05-24T01:08:15,APP,USD,4100.66
ORD000250,CL01143,2024-10-27T04:13:19,TIENDA,USD,2774.59
ORD000251,CL00520,2025-02-02T01:58:59,TIENDA,CRC,1845025
ORD000252,CL01008,2024-08-06T21:09:11,TIENDA,USD,2754.36
ORD000253,CL00895,2024-07-27T02:26:56,TELEFONO,USD,1296.06
ORD000254,CL01481,2024-02-23T07:24:51,WEB,CRC,1647852
ORD000255,CL02982,2024-02-24T04:57:31,PARTNER,USD,2157.74
ORD000256,CL01521,2025-08-05T00:53:59,TIENDA,USD,335.52
ORD000257,CL02895,2025-02-18T06:51:32,PARTNER,CRC,1253781
ORD000258,CL01291,2025-09-01T15:41:37,APP,USD,5569.11
ORD000259,CL03032,2025-09-27T10:52:20,WEB,CRC,832589
ORD000260,CL01054,2025-01-25T03:08:06,APP,USD,34.55
ORD000261,CL01181,2025-07-29T10:14:16,WEB,USD,1635.8
ORD000262,CL01790,2025-12-16T05:08:58,APP,CRC,3335772
ORD000263,CL00264,2025-06-09T16:33:09,APP,USD,2215.26
ORD000264,CL02139,2024-02-20T12:44:04,APP,CRC,1849531
ORD000265,CL01755,2025-12-04T14:39:17,TELEFONO,CRC,818117
ORD000266,CL00632,2024-07-25T12:51:07,WEB,USD,2417.04
ORD000267,CL01460,2024-11-22T23:28:43,TELEFONO,CRC,770148
ORD000268,CL03079,2025-01-02T15:22:06,APP,CRC,2428329
ORD000269,CL01383,2025-06-17T13:51:33,APP,CRC,125949
ORD000270,CL01699,2025-01-26T11:16:20,WEB,USD,725.77
ORD000271,CL03154,2025-06-08T18:39:30,PARTNER,USD,1541.58
ORD000272,CL01745,2024-01-18T16:49:14,PARTNER,CRC,223752
ORD000273,CL00082,2024-09-08T13:12:02,TELEFONO,CRC,1137633
ORD000274,CL00186,2025-12-11T10:46:03,TELEFONO,USD,53.06
ORD000275,CL00871,2024-10-02T21:37:00,TELEFONO,CRC,305070
ORD000276,CL01986,2025-08-12T15:08:53,PARTNER,CRC,167744
ORD000277,CL01595,2025-09-16T08:33:00,PARTNER,CRC,240396
ORD000278,CL01450,2025-01-21T22:31:19,TELEFONO,USD,2223.64
ORD000279,CL02695,2025-03-18T00:10:45,TELEFONO,CRC,849536
ORD000280,CL02460,2024-05-23T10:33:17,TELEFONO,USD,2659.05
ORD000281,CL02724,2025-04-15T15:18:34,TIENDA,CRC,534512
ORD000282,CL03023,2024-09-30T21:33:46,APP,USD,595.05
ORD000283,CL03091,2024-05-12T19:20:50,TELEFONO,CRC,1287479
ORD000284,CL02960,2025-07-15T12:45:39,PARTNER,USD,2529.62
ORD000285,CL02867,2024-01-03T12:25:11,TELEFONO,USD,291.88
ORD000286,CL02170,2024-04-02T14:34:32,APP,CRC,1002137
ORD000287,CL01280,2025-02-28T19:35:37,WEB,CRC,1026852
ORD000288,CL00902,2025-10-31T15:07:28,TELEFONO,USD,3935.71
ORD000289,CL00232,2024-02-06T22:52:50,TIENDA,CRC,1720818
ORD000290,CL01323,2025-12-21T08:04:40,TIENDA,CRC,1854418
ORD000291,CL01854,2024-08-03T14:32:04,PARTNER,USD,4086.74
ORD000292,CL03122,2025-12-30T20:24:10,TIENDA,USD,2101.6
ORD000293,CL01633,2024-03-22T04:15:37,TIENDA,USD,968.08
ORD000294,CL02242,2025-07-13T03:09:59,TELEFONO,CRC,124210
ORD000295,CL00109,2025-10-26T15:00:58,TIENDA,CRC,2340258
ORD000296,CL00590,2025-01-31T17:38:57,APP,USD,1999.73
ORD000297,CL00994,2025-12-31T10:02:26,TIENDA,CRC,1844320
ORD000298,CL00055,2025-05-13T14:15:47,WEB,USD,810.9
ORD000299,CL02590,2024-02-13T21:54:49,PARTNER,CRC,287862
ORD000300,CL02637,2024-04-05T16:30:39,TELEFONO,USD,2508.35
ORD000301,CL00313,2024-11-14T02:19:56,TIENDA,USD,67.86
ORD000302,CL02655,2024-11-26T01:12:25,TELEFONO,CRC,765892
ORD000303,CL03181,2025-06-30T19:04:47,WEB,CRC,1995463
ORD000304,CL02099,2024-10-25T08:26:30,TELEFONO,CRC,170812
ORD000305,CL02973,2025-03-13T09:52:01,WEB,CRC,492274
ORD000306,CL03107,2025-05-25T16:42:13,WEB,CRC,1854946
ORD000307,CL02292,2024-08-01T22:02:08,TELEFONO,USD,1353.58
ORD000308,CL01230,2024-04-02T12:54:47,PARTNER,USD,1989.95
ORD000309,CL01575,2025-04-27T22:16:24,APP,USD,3100.94
ORD000310,CL00471,2025-03-10T02:28:00,PARTNER,USD,1052.24
ORD000311,CL01657,2025-08-01T17:04:41,PARTNER,USD,1155.8
ORD000312,CL02864,2024-02-29T22:37:16,TELEFONO,USD,3688.23
ORD000313,CL01183,2025-11-11T20:15:12,WEB,USD,1496.42
ORD000314,CL01545,2025-04-08T14:07:38,TIENDA,CRC,1468436
ORD000315,CL00713,2024-02-02T04:50:54,APP,USD,455.65
ORD000316,CL02971,2025-03-24T13:35:14,TIENDA,CRC,991563
ORD000317,CL01342,2024-06-02T20:19:17,TIENDA,USD,1839.44
ORD000318,CL00257,2025-04-13T09:54:25,PARTNER,CRC,1564855
ORD000319,CL01009,2025-05-16T04:24:13,WEB,CRC,1785060
ORD000320,CL00380,2024-11-01T19:02:01,APP,CRC,176985
ORD000321,CL01407,2024-03-06T23:46:13,PARTNER,CRC,2458392
ORD000322,CL00937,2025-08-09T00:19:30,APP,USD,252.54
ORD000323,CL01131,2025-01-22T23:47:44,WEB,CRC,1473833
ORD000324,CL01876,2025-06-22T16:29:37,PARTNER,USD,83.0
ORD000325,CL01186,2024-01-15T18:20:18,APP,CRC,1931786
ORD000326,CL02057,2024-02-22T01:06:46,TELEFONO,CRC,1259737
ORD000327,CL00346,2024-11-28T02:04:16,APP,CRC,1554077
ORD000328,CL02248,2025-04-12T03:02:39,TIENDA,CRC,1161723
ORD000329,CL00585,2025-03-14T18:42:12,APP,USD,680.65
ORD000330,CL00217,2024-07-08T06:03:11,TELEFONO,CRC,1493528
ORD000331,CL03035,2024-04-07T03:18:50,APP,USD,3070.86
ORD000332,CL03026,2025-08-25T18:09:01,WEB,CRC,924586
ORD000333,CL00154,2024-02-02T10:14:55,TELEFONO,USD,3116.62
ORD000334,CL00573,2025-11-01T00:06:42,TELEFONO,USD,156.9
ORD000335,CL01049,2025-07-01T09:13:14,TELEFONO,USD,1569.43
ORD000336,CL02118,2025-01-22T03:50:13,APP,USD,4637.45
ORD000337,CL01638,2024-11-01T09:39:28,TIENDA,USD,1320.84
ORD000338,CL00792,2024-10-01T05:47:03,TELEFONO,CRC,700884
ORD000339,CL01134,2025-11-08T18:35:40,PARTNER,USD,4990.37
ORD000340,CL01362,2025-07-30T02:17:31,TIENDA,USD,2089.74
ORD000341,CL01230,2024-04-17T08:30:50,PARTNER,USD,1535.49
ORD000342,CL01809,2024-10-04T12:27:46,PARTNER,USD,986.89
ORD000343,CL03064,2024-09-12T04:18:12,TIENDA,CRC,656926
ORD000344,CL03052,2025-10-02T17:59:14,PARTNER,CRC,1796607
ORD000345,CL02049,2025-03-15T07:42:36,WEB,CRC,660930
ORD000346,CL00603,2024-10-30T18:30:37,APP,USD,2418.42
ORD000347,CL02687,2024-07-20T22:29:05,WEB,USD,369.64
ORD000348,CL01942,2024-05-13T12:03:30,APP,USD,130.8
ORD000349,CL02514,2025-03-09T15:35:57,WEB,USD,1945.72
ORD000350,CL02426,2024-10-31T14:25:11,PARTNER,CRC,833067
ORD000351,CL03075,2025-02-19T06:58:52,APP,USD,4698.43
ORD000352,CL02724,2024-03-22T21:07:11,TIENDA,CRC,2165942
ORD000353,CL02794,2025-07-17T07:13:21,APP,USD,667.12
ORD000354,CL00441,2024-06-22T11:50:49,TELEFONO,USD,121.42
ORD000355,CL02326,2025-09-08T08:46:37,WEB,USD,985.83
ORD000356,CL00883,2025-05-02T21:26:53,TIENDA,USD,2273.88
ORD000357,CL02832,2024-09-28T02:46:03,WEB,CRC,1617139
ORD000358,CL00043,2024-10-16T18:41:45,TELEFONO,USD,1489.89
ORD000359,CL02688,2024-06-14T01:09:33,TELEFONO,CRC,975128
ORD000360,CL01196,2024-05-27T03:54:49,APP,CRC,1125702
ORD000361,CL00252,2025-12-13T15:36:42,WEB,CRC,1685172
ORD000362,CL00476,2024-07-27T04:50:45,WEB,CRC,34959
ORD000363,CL01901,2025-11-16T00:10:59,TELEFONO,USD,4382.6
ORD000364,CL01299,2024-05-19T15:59:44,WEB,USD,2561.94
ORD000365,CL02479,2024-03-14T07:35:50,WEB,USD,3261.99
ORD000366,CL02628,2024-06-04T03:22:18,WEB,USD,1751.25
ORD000367,CL00211,2025-02-24T19:42:27,APP,CRC,367955
ORD000368,CL01038,2024-12-18T10:10:20,APP,CRC,1052108
ORD000369,CL02952,2024-03-07T22:29:37,TELEFONO,CRC,2524104
ORD000370,CL00126,2025-01-13T03:37:40,PARTNER,CRC,1158734
ORD000371,CL00755,2025-04-04T20:46:05,TIENDA,USD,3396.32
ORD000372,CL00033,2025-05-02T00:42:02,WEB,CRC,1882163
ORD000373,CL00738,2024-09-23T01:50:44,TELEFONO,CRC,253103
ORD000374,CL02614,2025-02-25T13:34:38,WEB,CRC,335512
ORD000375,CL02197,2024-05-24T00:30:26,APP,USD,2005.29
ORD000376,CL00717,2025-07-23T04:18:00,TELEFONO,CRC,2386165
ORD000377,CL01218,2024-02-02T00:17:05,WEB,CRC,1030433
ORD000378,CL03172,2024-11-17T06:20:49,TIENDA,USD,213.22
ORD000379,CL01185,2024-04-30T20:44:59,PARTNER,CRC,1063223
